miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1552449600,           2019-03-13 04:00:00,           2019-03-13 00:00:00,      3.410000,     13.318000,             1729,           5.7,                   85.1,             69.5,                   85.1,          233.9,                1.1
                1552456800,           2019-03-13 06:00:00,           2019-03-13 02:00:00,      3.410000,     12.796000,             1730,           5.7,                   83.9,             72.3,                   83.9,          210.6,                1.1
                1552464000,           2019-03-13 08:00:00,           2019-03-13 04:00:00,      3.370000,     12.796000,             1731,           5.6,                   88.5,             69.0,                   88.5,          214.0,                0.8
                1552471200,           2019-03-13 10:00:00,           2019-03-13 06:00:00,      3.410000,     12.536000,             1732,           5.7,                   83.5,             69.8,                   83.5,          233.8,                1.1
                1552478400,           2019-03-13 12:00:00,           2019-03-13 08:00:00,      3.410000,     12.796000,             1733,           5.7,                   83.1,             72.2,                   83.1,          212.7,                1.1
                1552485600,           2019-03-13 14:00:00,           2019-03-13 10:00:00,      3.410000,     12.536000,             1734,           5.7,                   83.7,             69.7,                   83.7,          235.0,                1.1
                1552492800,           2019-03-13 16:00:00,           2019-03-13 12:00:00,      3.410000,     12.536000,             1735,           5.7,                   83.8,             72.5,                   83.8,          207.2,                1.1
                1552500000,           2019-03-13 18:00:00,           2019-03-13 14:00:00,      3.410000,     12.796000,             1736,           5.7,                   83.8,             70.0,                   83.8,          232.0,                1.1
                1552507200,           2019-03-13 20:00:00,           2019-03-13 16:00:00,      3.410000,     12.796000,             1737,           5.7,                   83.8,             72.6,                   83.8,          210.1,                1.1
                1552514400,           2019-03-13 22:00:00,           2019-03-13 18:00:00,      3.370000,     12.536000,             1738,           5.6,                   88.3,             69.0,                   88.3,          217.1,                0.8
